time,current_C1,legacy_C1,diff_C1,current_C2,legacy_C2,diff_C2,current_C3,legacy_C3,diff_C3,current_Q,legacy_Q,diff_Q,current_Cmix,legacy_Cmix,diff_Cmix,current_cO,legacy_cO,diff_cO
870.0,280.000028876197,279.9828630414074,0.017165834789580003,279.999974566878,279.98280862193394,0.01716594494405399,279.99999651341045,279.9828306148801,0.01716589853037931,167.2312280437558,172.643739994484,-5.412511950728202,279.9995366927935,279.9823692092685,0.017167483525042826,0.158586404670844,0.15826606749967548,0.00032033717116852767
880.0,280.00002887623265,279.9831834054046,0.016845470828059206,279.99997456691364,279.98312896952604,0.01684559738760072,279.99999651344615,279.9831509690814,0.016845544364741727,167.2312281166082,155.62905741162692,11.60217070498129,279.9995366928292,279.98268959448075,0.016847098348478085,0.1585864046831063,0.15975167662851328,-0.0011652719454069704
890.0,280.00002887624925,279.9843211353081,0.01570774094113858,279.99997456693023,279.9842666876871,0.015707879243109346,279.9999965134627,279.98428869185267,0.01570782161002171,167.2312281166082,155.62905741162692,11.60217070498129,279.9995366928458,279.9838274229439,0.01570926990194721,0.15858640471226876,0.15648232839523954,0.0021040763170292187
900.0,280.000028876243,279.9879198778617,0.012108998381279434,279.999974566924,279.9878654271174,0.012109139806568692,279.99999651345644,279.98788743222224,0.012109081234200403,167.23122804053617,160.35138980329793,6.879838237238232,279.99953669283957,279.9874264967348,0.012110196104742954,0.15858640473598876,0.15382284811063934,0.004763556625349413
910.0,280.0000288762277,279.9928732656281,0.007155610599625106,279.9999745669087,279.9928188232367,0.007155743672001336,279.99999651344115,279.9928408244283,0.007155689012847688,167.23122804053617,160.35138980329793,6.879838237238232,279.9995366928243,279.99238034761527,0.007156345209011761,0.15858640473524535,0.1529085794685765,0.005677825266668851
920.0,280.00002887621355,279.9983337625883,0.0016951136252600918,279.9999745668946,279.9982793393965,0.00169522749808948,279.99999651342705,279.99830133214203,0.0016951812850152237,167.23122800133504,168.70661860077956,-1.4753905994445233,279.9995366928101,279.9978413604345,0.0016953323756183636,0.15858640473464075,0.15216964575409575,0.006416758980545001
930.0,280.00002887620514,280.0031610159197,-0.003132139714580262,279.9999745668861,280.0031066205146,-0.0031320536284624723,279.99999651341864,280.00312860128656,-0.003132087867925293,167.23122800133504,168.70661860077956,-1.4753905994445233,279.99953669280166,280.00266907591674,-0.003132383115087123,0.15858640472382377,0.15376668843666527,0.004819716287158493
940.0,280.0000288762051,280.0065528331288,-0.006523956923729202,279.9999745668861,280.0064984691481,-0.006523902261960757,279.9999965134187,280.0065204365558,-0.006523923137081056,167.23122802304047,171.91729702694275,-4.686069003902276,279.9995366928017,280.0060612241657,-0.006524531363993447,0.15858640471502555,0.15506193839248505,0.003524466322540498
950.0,280.0000288762092,280.00843521217837,-0.00840633596914131,279.9999745668903,280.00838087901695,-0.00840631212668086,279.99999651342296,280.0084028334738,-0.008406320050823979,167.23122802304047,171.91729702694275,-4.686069003902276,279.9995366928059,280.0079437942197,-0.00840710141380896,0.15858640471358632,0.15695635292569476,0.001630051787891551
960.0,280.0000288762144,280.0087916244378,-0.008762748223375638,279.99997456689545,280.0087373177669,-0.008762750871426306,279.9999965134281,280.00875926124405,-0.008762747815978855,167.23122804070042,168.6180341712275,-1.3868061305270771,279.99953669281103,280.00830025378235,-0.008763560971317474,0.15858640471241564,0.15849541774283457,9.098696958106944e-5
970.0,280.0000288762182,280.00834272770106,-0.008313851482853352,279.99997456689925,280.00828844123043,-0.00831387433117925,279.9999965134318,280.0083103764903,-0.008313863058447168,167.23122804070042,168.6180341712275,-1.3868061305270771,279.9995366928149,280.0078513262449,-0.008314633430018148,0.15858640471611493,0.1588784926677927,-0.0002920879516777608
980.0,280.000028876219,280.0076222224539,-0.00759334623489849,279.99997456690005,280.00756795021135,-0.007593383311302659,279.9999965134327,280.0075898798288,-0.007593366396122292,167.23122804070042,169.72416136334294,-2.4929333226425285,279.99953669281564,280.00713076189106,-0.007594069075423704,0.1585864047191238,0.15918934946851318,-0.000602944749389378
990.0,280.0000288762176,280.0065687519791,-0.006539875761518488,279.99997456689863,280.00651448864465,-0.006539921746025357,279.9999965134312,280.0065364148796,-0.00653990144837735,167.23122804070042,169.72416136334294,-2.4929333226425285,279.9995366928142,280.0060771987019,-0.006540505887699055,0.1585864047215711,0.15973348736355464,-0.0011470826419835434
1000.0,280.0000288762143,280.00514654318084,-0.005117666966555134,279.9999745668953,280.0050922837141,-0.0051177168188019095,279.99999651342785,280.00511420867946,-0.005117695251612986,167.23122802135256,169.37266213023233,-2.141434108879764,279.99953669281086,280.0046548603454,-0.005118167534533313,0.15858640472356172,0.16017673010795666,-0.001590325384394936
1010.0,280.0000288762119,280.0034878983156,-0.003459022103697862,279.9999745668928,280.00343363806405,-0.003459071171278083,279.99999651342534,280.00345556369,-0.00345905026466653,167.23122802135256,169.37266213023233,-2.141434108879764,279.9995366928084,280.00299606152265,-0.003459368714231914,0.15858640472008478,0.16044515670988646,-0.0018587519898016769
1020.0,280.0000288762122,280.0016945833436,-0.0016657071313943561,279.9999745668931,280.0016403182719,-0.0016657513787663447,279.9999965134257,280.00166224621205,-0.0016657327863640603,167.23122802135256,163.81219085552374,3.4190371658288257,279.99953669280876,280.0012025779656,-0.0016658851568536193,0.1585864047172567,0.16066373743660142,-0.00207733271934471
1030.0,280.0000288762146,280.00044494395564,-0.0004160677410141034,279.99997456689556,280.00039067121475,-0.0004161043191857061,279.9999965134281,280.000412602609,-0.0004160891809306122,167.23122802135256,163.81219085552374,3.4190371658288257,279.99953669281115,279.99995281858975,-0.0004161257785995076,0.15858640471495644,0.15937767282837995,-0.0007912681134235044
1040.0,280.00002887621866,280.0002212688882,-0.00019239266953263723,279.99997456689965,280.000166988501,-0.0001924216013549085,279.99999651343217,280.00018892325727,-0.0001924098251038231,167.23122804549197,170.56711758388178,-3.3358895383898073,279.99953669281524,279.99972911863233,-0.00019242581709022488,0.1585864047130854,0.15832944483320302,0.0002569598798823902
1050.0,280.0000288762212,280.00002578749275,3.0887284765412915e-6,279.9999745669022,279.9999715010085,3.0658937362204597e-6,279.9999965134346,279.99999343840074,3.0750338737561833e-6,167.23122804549197,170.56711758388178,-3.3358895383898073,279.99953669281774,279.99953361609863,3.0767191105951497e-6,0.1585864047179217,0.15925455175404432,-0.0006681470361226127
1060.0,280.00002887622,279.9991358953817,0.0008929808382731608,279.99997456690096,279.999081602779,0.0008929641219879159,279.9999965134334,279.99910354277864,0.0008929706547746719,167.2312280322483,164.68900790968962,2.542220122558689,279.9995366928165,279.9986436384467,0.0008930543697829307,0.15858640472185542,0.16000893658386459,-0.0014225318620091632
1070.0,280.00002887621736,279.99838502073334,0.001643855484019241,279.99997456689835,279.99833072110283,0.0016438457955132435,279.9999965134308,279.9983526640689,0.0016438493619261862,167.2312280322483,164.68900790968962,2.542220122558689,279.99953669281393,279.99789269035637,0.0016440024575672396,0.15858640472156682,0.15907560432058135,-0.0004891995990145281
1080.0,280.0000288762151,279.99837361615005,0.0016552600650356908,279.99997456689607,279.99831931020856,0.001655256687513429,279.9999965134285,279.9983412558039,0.0016552576246340323,167.2312280322483,168.4784293497256,-1.247201317477277,279.99953669281166,279.9978812812503,0.0016554115613871545,0.15858640472133204,0.1583146688461104,0.00027173587522164033
1090.0,280.000028876213,279.99850464653537,0.0015242296776136754,279.999974566894,279.99845033604754,0.0015242308464848975,279.9999965134265,279.9984722834955,0.0015242299309647933,167.2312280322483,168.4784293497256,-1.247201317477277,279.99953669280956,279.9980123214308,0.0015243713787640445,0.15858640472114102,0.15869302788590686,-0.00010662316476584
1100.0,280.0000288762112,279.9983422095581,0.0016866666531427654,279.99997456689226,279.99828789547496,0.001686671417303387,279.9999965134247,279.9983098443643,0.0016866690604047108,167.2312280214797,166.3544691045971,0.8767589168826078,279.99953669280785,279.99784986753895,0.0016868252689050678,0.15858640472098567,0.15900168105299722,-0.00041527633201154934
1110.0,280.0000288762108,279.9981962830563,0.001832593154517781,279.9999745668919,279.99814196570316,0.0018326011887666027,279.9999965134243,279.9981639158977,0.0018325975266293426,167.2312280214797,166.3544691045971,0.8767589168826078,279.99953669280745,279.99770392571526,0.0018327670921962635,0.15858640471802296,0.1586937601416303,-0.00010735542360734707
1120.0,280.00002887621275,279.99829056876064,0.0017383074521148956,279.9999745668938,279.9982362488286,0.0017383180651791008,279.9999965134262,279.9982582000347,0.001738313391513202,167.23122803279819,166.54201764089143,0.6892103919067551,279.99953669280933,279.99779821873,0.0017384740793318088,0.1585864047156132,0.15844277355578787,0.00014363115982532482
1130.0,280.0000288762151,279.9985501582742,0.0014787179408699558,279.9999745668961,279.99849583679634,0.001478730099790937,279.9999965134285,279.99851778857897,0.0014787248495622407,167.23122803279819,166.54201764089143,0.6892103919067551,279.9995366928117,279.9980578314331,0.0014788613786436144,0.15858640471663432,0.15828800499993942,0.0002983997166949026
1140.0,280.00002887621656,279.9989168145144,0.0011120617021447288,279.9999745668976,279.99886249260754,0.001112074290062992,279.99999651342995,279.99888444449766,0.0011120689322865474,167.23122803279819,167.0532439789868,0.17798405381137172,279.99953669281314,279.9984245213777,0.0011121714354658252,0.15858640471746488,0.15816219683719254,0.000424207880272337
1150.0,280.00002887621736,279.99930530828965,0.0007235679277073359,279.9999745668984,279.9992509869981,0.00072357990029559,279.99999651343074,279.9992729385623,0.0007235748684593091,167.23122803279819,167.0532439789868,0.17798405381137172,279.99953669281393,279.99881305146073,0.0007236413532041297,0.15858640471814042,0.15819443057951638,0.00039197413862404606
1160.0,280.00002887621764,279.9996533183577,0.00037555785996801205,279.9999745668986,279.99959899843464,0.0003755684639372703,279.9999965134309,279.9996209493674,0.000375564063517686,167.23122803279819,167.82629672407853,-0.5950686912803462,279.99953669281416,279.9991610944844,0.00037559832975375684,0.15858640471868987,0.15822076046622055,0.00036564425246932153
1170.0,280.0000288762174,279.9998780589567,0.00015081726070320656,279.9999745668984,279.9998237408202,0.00015082607819749683,279.99999651343074,279.9998456909606,0.00015082247011832806,167.23122803279819,167.82629672407853,-0.5950686912803462,279.999536692814,279.9993858568763,0.00015083593768849823,0.15858640471913685,0.15844560145236639,0.00014080326677046173
1180.0,280.0000288762169,279.999922576299,0.00010629991788846382,279.99997456689783,279.9998682598588,0.00010630703906144845,279.9999965134303,279.99989020926245,0.00010630416784351837,167.23122803279819,166.5061312083335,0.7250968244646856,279.9995366928134,279.99943037926164,0.00010631355178247759,0.15858640471950036,0.15862863370534663,-4.2228985846270994e-5
1190.0,280.00002887621605,279.9999781381975,5.0738018558149633e-5,279.9999745668971,279.99992382312786,5.0743769236305525e-5,279.99999651342955,279.9999457719446,5.0741484926675184e-5,167.23122803279819,166.5061312083335,0.7250968244646856,279.9995366928127,279.9994859469921,5.0745820601605374e-5,0.15858640471979604,0.1584300654596936,0.00015633926010244492
1200.0,280.00002887621514,280.00018264750906,-0.00015377129392390998,279.9999745668962,280.00012833383573,-0.00015376693954749499,279.99999651342864,280.0001502820623,-0.0001537686336519073,167.23122803279819,168.30183223911786,-1.070604206319672,279.9995366928117,279.9996904759604,-0.00015378314867575682,0.15858640472003654,0.15826826277475473,0.00031814194528181905
1210.0,280.000028876214,280.0002950632865,-0.00026618707249781437,279.99997456689505,280.00024075116204,-0.0002661842669908765,279.9999965134275,280.00026269873916,-0.0002661853116592283,167.23122803279819,168.30183223911786,-1.070604206319672,279.9995366928106,279.9998029030315,-0.0002662102209001205,0.15858640472023217,0.15860924394426132,-2.283922402915306e-5
1220.0,280.0000288762128,280.0001435080128,-0.000114631799988274,279.99997456689385,280.00008919701975,-0.00011463012589274513,279.9999965134263,280.00011114413263,-0.00011463070632089511,167.23122803279819,167.1501601329648,0.08106789983338558,279.99953669280944,279.9996513343624,-0.00011464155295470846,0.1585864047203913,0.15888700284247148,-0.0003005981220801923
1230.0,280.00002887621145,279.9999197025286,0.00010917368285845441,279.9999745668925,279.99986539189103,0.00010917500145524173,279.99999651342495,279.99988733887415,0.000109174550800617,167.23122803279819,167.1501601329648,0.08106789983338558,279.9995366928081,279.999427508319,0.00010918448907659695,0.15858640472052069,0.15880984476321855,-0.00022344004269786444
1240.0,280.00002887621,279.99976383802766,0.00026503818236278676,279.99997456689107,279.99970952721014,0.0002650396809258382,279.9999965134235,279.9997314742893,0.0002650391342058356,167.2312280203665,167.08554892574296,0.14567909462354578,279.99953669280666,279.9992716292755,0.00026506353117383696,0.15858640472062596,0.15874680184277537,-0.00016039712214940827
1250.0,280.0000288762101,279.99966961781615,0.0003592583939280303,279.99997456689107,279.9996153065578,0.00035926033325495155,279.9999965134236,279.9996372538396,0.00035925958400184754,167.2312280203665,167.08554892574296,0.14567909462354578,279.9995366928067,279.9991774000944,0.0003592927122895162,0.15858640471743718,0.1586785130782349,-9.210836079773244e-5
1260.0,280.0000288762125,279.9996311078021,0.00039776841043703826,279.9999745668936,279.9995767960452,0.0003977708484512732,279.9999965134261,279.99959874354875,0.0003977698773383054,167.2312280338933,167.0971307169321,0.13409731696120275,279.9995366928092,279.99913888624343,0.0003978065657861407,0.1585864047148435,0.1586229496834047,-3.654496856120293e-5
1270.0,280.0000288762154,279.99963503540806,0.0003938408073622668,279.9999745668964,279.99958072322767,0.0003938436687462854,279.9999965134289,279.9996026709165,0.00039384251243745894,167.2312280338933,167.0971307169321,0.13409731696120275,279.999536692812,279.99914281398526,0.0003938788267419113,0.15858640471629673,0.15858080309570535,5.6016205913778094e-6
1280.0,280.000028876217,279.9996708149263,0.00035806129073989723,279.99997456689806,279.99961650246826,0.000358064429804017,279.99999651343046,279.9996384502758,0.0003580631546356017,167.2312280338933,167.06817579360848,0.16305224028482712,279.99953669281365,279.9991785966675,0.00035809614615800456,0.15858640471747867,0.15854652555583787,3.987916164080452e-5
1290.0,280.00002887621764,279.9997345078586,0.0002943683590501678,279.9999745668987,279.99968019530826,0.00029437159042799976,279.9999965134311,279.999702143154,0.000294370277060807,167.2312280338933,167.06817579360848,0.16305224028482712,279.9995366928142,279.99924229544695,0.000294397367269994,0.15858640471844007,0.1585110263172378,7.537840120228068e-5
1300.0,280.0000288762175,279.9998225817412,0.00020629447629971764,279.9999745668986,279.9997682693052,0.0002062975933654343,279.9999965134309,279.99979021709913,0.0002062963317825961,167.2312280338933,167.74629682929196,-0.5150687953986619,279.99953669281416,279.999330377545,0.00020631526916758958,0.15858640471922206,0.15848214758776133,0.00010425713146072768
1310.0,280.00002887621673,279.9998509710294,0.00017790518734273064,279.99997456689783,279.9997966588528,0.00017790804503192703,279.9999965134302,279.9998186065355,0.00017790689469165955,167.2312280338933,167.74629682929196,-0.5150687953986619,279.99953669281336,279.9993587696271,0.00017792318624287873,0.15858640471985813,0.1586371235295386,-5.0718809680466714e-5
1320.0,280.0000288762156,279.9997603565189,0.0002685196967036063,279.99997456689664,279.99970604445645,0.0002685224401943742,279.999996513429,279.99972799209104,0.0002685213379436391,167.2312280338933,166.95457523170117,0.27665280219213173,279.99953669281217,279.9992681468021,0.00026854601009063117,0.1585864047203755,0.15876333823737626,-0.00017693351700076576
1330.0,280.00002887621406,279.99966865315884,0.00036022305522465103,279.99997456689505,279.9996143409231,0.0003602259719741596,279.99999651342745,279.9996362886329,0.00036022479451958134,167.2312280338933,166.95457523170117,0.27665280219213173,279.9995366928106,279.9991764348351,0.0003602579755010993,0.1585864047207963,0.1586576354723023,-7.123075150600178e-5
1340.0,280.00002887621224,279.9996611334314,0.0003677427808383982,279.99997456689323,279.99960682094667,0.00036774594656208137,279.9999965134257,279.9996287687628,0.00036774466286715324,167.2312280225739,167.16085990453155,0.07036811804235299,279.9995366928088,279.999168914265,0.00036777854381853103,0.15858640472113855,0.15857146710159373,1.4937619544824754e-5
1350.0,280.0000288762116,279.9996956391623,0.00033323704928989173,279.99997456689266,279.9996413265329,0.00033324035973691934,279.99999651342506,279.99966327441024,0.0003332390148216291,167.2312280225739,167.16085990453155,0.07036811804235299,279.9995366928082,279.9992034231145,0.00033326969366953563,0.15858640471843555,0.1585556703392308,3.073437920475541e-5
1360.0,280.000028876213,279.9997406921196,0.00028818409339237405,279.999974566894,279.99968637947643,0.00028818741759550903,279.9999965134264,279.9997083273577,0.00028818606870117947,167.2312280225739,167.21177189740428,0.019456125169625693,279.99953669280956,279.9992484802366,0.00028821257296840486,0.158586404716237,0.15854287114994664,4.3533566290360204e-5
1370.0,280.000028876216,279.99978777246616,0.00024110374982910798,279.99997456689704,279.999733459926,0.000241106971031968,279.99999651342944,279.9997554077622,0.00024110566721446958,167.2312280225739,167.21177189740428,0.019456125169625693,279.9995366928126,279.9992955650001,0.00024112781250096305,0.15858640471444874,0.15854585990771072,4.0544806738013195e-5
1380.0,280.00002887622026,279.9998306503833,0.00019822583698214657,279.9999745669013,279.9997763380336,0.00019822886770270998,279.99999651343376,279.9997982857865,0.00019822764727450704,167.23122804789367,167.19815016692422,0.03307788096944364,279.99953669281683,279.9993384469903,0.00019824582653882317,0.1585864047129942,0.15854830282695512,3.810188603908804e-5
1390.0,280.00002887622253,279.9998714906965,0.00015738552605171208,279.9999745669036,279.99981717859555,0.00015738830802547454,279.99999651343603,279.99983912624253,0.00015738719349656094,167.23122804789367,167.19815016692422,0.03307788096944364,279.9995366928191,279.9993792912183,0.00015740160080213172,0.1585864047184801,0.15854670483655917,3.9699881920929325e-5
1400.0,280.0000288762206,279.9999118820278,0.00011699419280830625,279.99997456690164,279.9998575702172,0.00011699668442588518,279.9999965134341,279.99987951774256,0.00011699569154188794,167.23122803130994,167.14630002500232,0.08492800630762076,279.99953669281723,279.9994196864454,0.0001170063718518577,0.15858640472294222,0.15854540191153332,4.100281140889672e-5
1410.0,280.0000288762173,279.99995758201703,7.129420026785738e-5,279.9999745668983,279.99990327053473,7.129636355784896e-5,279.9999965134308,279.9999252179218,7.129550897388981e-5,167.23122803130994,167.14630002500232,0.08492800630762076,279.9995366928139,279.9994653908397,7.130197417382078e-5,0.15858640472220356,0.15853069659594074,5.570812626282118e-5
1420.0,280.0000288762147,280.00001260169154,1.6274523147785658e-5,279.9999745668956,279.999958290588,1.6276307633233955e-5,279.9999965134281,279.9999802378165,1.6275611585570005e-5,167.23122803130994,166.80869053710626,0.4225374942036808,279.99953669281126,279.9995204158102,1.6277001066100638e-5,0.15858640472160276,0.15851872415950682,6.768056209593976e-5
1430.0,280.0000288762125,280.0001133324283,-8.445621580221996e-5,279.9999745668935,280.00005902179487,-8.445490135500222e-5,279.999996513426,280.00008096882755,-8.445540152024478e-5,167.23122803130994,166.80869053710626,0.4225374942036808,279.9995366928091,279.99962115611214,-8.446330303968352e-5,0.15858640472111413,0.1584201382174327,0.00016626650368142815
1440.0,280.0000288762109,280.0002849623356,-0.0002560861247502544,279.9999745668919,280.0002306524058,-0.0002560855138540319,279.9999965134244,280.0002525991428,-0.00025608571843349637,167.23122803130994,167.7404153485039,-0.5091873171939483,279.9995366928075,279.99979280228024,-0.0002561094727298041,0.1585864047207166,0.15833988286821749,0.0002465218524991264
1450.0,280.0000288762096,280.00040332346873,-0.00037444725910518173,279.99997456689067,280.0003490144791,-0.0003744475884559506,279.9999965134231,280.0003709608218,-0.00037444739865577503,167.23122803130994,167.7404153485039,-0.5091873171939483,279.9995366928062,279.9999111749087,-0.00037448210247248426,0.1585864047203933,0.1585198129697136,6.659175067968981e-5
1460.0,280.0000288762086,280.0003799395631,-0.0003510633545147357,279.99997456688965,280.00032563140695,-0.0003510645173037119,279.9999965134221,280.0003475774049,-0.00035106398280504436,167.23122801921141,166.4412004670989,0.7900275521125195,279.99953669280524,279.99988778930293,-0.0003510964976953801,0.1585864047201304,0.15866636981164872,-7.996509151833586e-5
1470.0,280.0000288762093,280.00039566684444,-0.00036679063515521193,279.99997456689033,280.0003413592622,-0.0003667923718921884,279.9999965134228,280.0003633050285,-0.00036679160569974556,167.23122801921141,166.4412004670989,0.7900275521125195,279.9995366928059,279.9999035183078,-0.0003668255018851596,0.15858640471672988,0.15844364952375525,0.00014275519297463068
1480.0,280.00002887621247,280.00058030921593,-0.0005514330034657178,279.9999745668935,280.00052600233937,-0.000551435445856896,279.99999651342597,280.00054794781755,-0.0005514343915820064,167.23122803524086,168.06744731222267,-0.836219276981808,279.99953669280904,280.0000881781318,-0.0005514853227737149,0.158586404713964,0.1582622070051426,0.0003241977088214165
1490.0,280.00002887621577,280.00070809857044,-0.0006792223546767673,279.9999745668968,280.0006537926985,-0.000679225801661687,279.99999651342927,280.00067573776073,-0.0006792243314635016,167.23122803524086,168.06744731222267,-0.836219276981808,279.9995366928124,280.00021597990883,-0.0006792870964318354,0.15858640471593632,0.15854262167796518,4.378303797114569e-5
1500.0,280.00002887621747,280.00061727443074,-0.0005883982132672827,279.99997456689846,280.00056296936225,-0.0005884024637907714,279.9999965134309,280.0005849140975,-0.0005884006665723973,167.23122803524086,166.7602116145939,0.47101642064694715,279.99953669281405,280.00012514781986,-0.0005884550058112836,0.15858640471754054,0.15877106811964703,-0.00018466340210648857
1510.0,280.0000288762178,280.0005070278917,-0.00047815167386033863,279.9999745668989,280.00045272313497,-0.000478156236056293,279.99999651343137,280.0004746677548,-0.0004781543234457786,167.23122803524086,166.7602116145939,0.47101642064694715,279.99953669281444,280.0000148912061,-0.00047819839164731093,0.15858640471884533,0.1586128457491012,-2.6441030255869302e-5
1520.0,280.0000288762172,280.00052173825577,-0.0004928620385840077,279.9999745668983,280.00046743363555,-0.0004928667372610107,279.99999651343074,280.00048937821254,-0.0004928647817905585,167.23122803524086,167.47648961264713,-0.24526157740626786,279.9995366928138,280.00002960298724,-0.0004929101734205688,0.1585864047199066,0.1584838387501133,0.00010256596979330013
1530.0,280.0000288762158,280.0005514343706,-0.0005225581547847469,279.99997456689687,280.0004971299485,-0.0005225630516179081,279.9999965134294,280.00051907445305,-0.0005225610236720968,167.23122803524086,167.47648961264713,-0.24526157740626786,279.99953669281246,280.0000593019766,-0.0005226091641361563,0.15858640472076985,0.1585674194852474,1.898523552243403e-5
1540.0,280.0000288762139,280.00051626844765,-0.0004873922337651493,279.9999745668949,280.0004619641672,-0.0004873972723089537,279.9999965134274,280.0004839086218,-0.00048739519439777723,167.2312280243718,167.5042083886559,-0.2729803642841091,279.99953669281047,280.0000241328848,-0.0004874400743233309,0.15858640472147198,0.15863556858784017,-4.916386636819037e-5
1550.0,280.00002887621275,280.00042759372934,-0.0003987175165889312,279.99997456689374,280.0003732894036,-0.00039872250988537417,279.9999965134262,280.0003952338874,-0.000398720461191715,167.2312280243718,167.5042083886559,-0.2729803642841091,279.99953669280933,279.9999354499399,-0.000398757130597005,0.15858640471918029,0.1586982951913668,-0.00011189047218651549
1560.0,280.0000288762133,280.0002949046136,-0.0002660284002899971,279.99997456689437,280.00024059997816,-0.0002660330837898073,279.9999965134268,280.00026254460226,-0.0002660311754425493,167.2312280243718,168.6150408261641,-1.3838128017922884,279.99953669280995,279.9998027483776,-0.0002660555676357035,0.1585864047173163,0.1587493254158419,-0.0001629206985256093
1570.0,280.0000288762153,280.0000012473012,2.762891409702206e-5,279.99997456689636,279.9999469419491,2.762494727903686e-5,279.99999651342887,279.9999688868846,2.7626544294889754e-5,167.2312280243718,168.6150408261641,-1.3838128017922884,279.99953669281194,279.99950906353774,2.7629274200080545e-5,0.15858640471580016,0.15908320661166805,-0.0004968018958678988
1580.0,280.00002887621844,279.9994662025349,0.0005626736835324664,279.9999745668995,279.99941189559615,0.0005626713033279884,279.9999965134319,279.9994338412119,0.000562672219984961,167.2312280425928,167.2302155293884,0.001012513204386778,279.999536692815,279.9989739684073,0.0005627244077004434,0.158586404714567,0.15935513852881328,-0.0007687338142462752
1590.0,280.0000288762202,279.99890584155224,0.0011230346679553804,279.99997456690124,279.99885153197647,0.0011230349247739468,279.9999965134337,279.9988734787143,0.0011230347193986745,167.2312280425928,167.2302155293884,0.001012513204386778,279.9995366928168,279.9984135540884,0.001123138728360118,0.15858640471836316,0.15921191264307102,-0.0006255079247078632
1600.0,280.000028876219,279.9984771689095,0.0015517073094883926,279.99997456690005,279.99842285609606,0.0015517108039944105,279.9999965134325,279.9984448042018,0.0015517092306822633,167.23122803162468,166.87370483831359,0.3575231933110956,279.99953669281564,279.99798483999854,0.0015518528171014623,0.15858640472145089,0.15909502585798457,-0.0005086211365336879
1610.0,280.0000288762168,279.99819553619756,0.001833340019231855,279.99997456689783,279.99814122000333,0.0018333468945002096,279.9999965134303,279.99816316952393,0.001833343906355367,167.23122803162468,166.87370483831359,0.3575231933110956,279.99953669281336,279.99770317937276,0.001833513440601564,0.1585864047210734,0.15890607477781127,-0.00031967005673785853
1620.0,280.00002887621497,279.9980688134324,0.001960062782586647,279.99997456689596,279.99801449413326,0.001960072762699383,279.99999651342847,279.99803644493943,0.001960068489040623,167.23122803162468,165.1116537548039,2.119574276820771,279.99953669281155,279.9975764431958,0.001960249615763132,0.15858640472076646,0.1587522596768975,-0.00016585495613102852
1630.0,280.0000288762134,279.9982668103725,0.0017620658408645795,279.9999745668945,279.9982124886914,0.0017620782030576265,279.9999965134269,279.9982344404652,0.0017620729616965036,167.23122803162468,165.1116537548039,2.119574276820771,279.99953669281,279.99777445711396,0.0017622356960487195,0.15858640472051674,0.15816340585120156,0.00042299886931518316
1640.0,280.0000288762122,279.9989051390204,0.0011237371917900418,279.9999745668932,279.99885081655043,0.001123750342742369,279.99999651342563,279.9988727686066,0.0011237448190399846,167.23122803162468,168.15073939555882,-0.9195113639341344,279.99953669280876,279.99841284439697,0.0011238484117939151,0.15858640472031363,0.15768417617513283,0.0009022285451807943
1650.0,280.00002887621116,279.9995317713464,0.0004971048647348653,279.99997456689215,279.99947744995706,0.0004971169350937998,279.99999651342455,279.9994994015013,0.0004971119232664023,167.23122803162468,168.15073939555882,-0.9195113639341344,279.99953669280774,279.9990395354134,0.0004971573943635121,0.15858640472014846,0.15809427147321542,0.0004921332469330353
1660.0,280.00002887621025,279.99982004904325,0.00020882716700043602,279.9999745668913,279.99976572957274,0.00020883731855292353,279.9999965134237,279.9997876802631,0.0002088331605705207,167.23122803162468,165.98911286626722,1.2421151653574611,279.9995366928068,279.99932784087804,0.00020885192878949965,0.15858640472001406,0.15842838824113523,0.0001580164788788363
1670.0,280.0000288762095,280.0000914796919,-6.260348237674407e-5,279.99997456689056,280.00003716228,-6.259538946551402e-5,279.9999965134229,280.00005911207415,-6.259865125457509e-5,167.23122803162468,165.98911286626722,1.2421151653574611,279.9995366928061,279.99959929770074,-6.260489465148567e-5,0.1585864047199048,0.15813123301782941,0.0004551717020753743
1680.0,280.00002887620883,280.00057843481846,-0.0005495586096344596,279.9999745668899,280.000524119946,-0.0005495530561461237,279.9999965134223,280.00054606865126,-0.0005495552289858097,167.23122802008606,168.09400156928376,-0.8627735491976978,279.99953669280546,280.0000862992391,-0.0005496064336512063,0.1585864047198159,0.15788911179586856,0.0006972929239473236
1690.0,280.00002887620957,280.0009871222676,-0.0009582460580190855,279.9999745668906,280.0009328105553,-0.0009582436646837778,279.99999651342307,280.00095475791926,-0.0009582444961893088,167.23122802008606,168.09400156928376,-0.8627735491976978,279.99953669280615,280.0004950262831,-0.0009583334769445173,0.15858640471670443,0.15824614298744125,0.000340261729263186
1700.0,280.0000288762127,280.0011071037794,-0.0010782275667224894,279.9999745668937,280.0010527951353,-0.0010782282416244016,279.9999965134262,280.00107474121324,-0.001078227787047581,167.23122803513124,165.86919299786717,1.3620350372640644,279.9995366928093,280.00061502058173,-0.0010783277724613072,0.15858640471417365,0.15853693842255714,4.946629161650673e-5
1710.0,280.0000288762159,280.0012573165024,-0.0012284402865248012,279.99997456689687,280.001203010458,-0.001228443561160475,279.9999965134294,280.0012249554609,-0.0012284420315040734,167.23122803513124,165.86919299786717,1.3620350372640644,279.99953669281246,280.0007652485378,-0.0012285557253335355,0.15858640471607796,0.15818793502500889,0.0003984696910690755
