time,C1,C2,C3,Cmix,cO,Q_air
490.0,279.9794850144704,279.9794304519252,279.97945249963675,279.9789907923265,0.15917581023375882,169.00417008761127
500.0,279.979672022217,279.9796174666957,279.9796395116532,279.9791778212306,0.15953302563958197,168.8765640593443
510.0,279.97959568097286,279.9795411310088,279.9795631738235,279.9791014759484,0.15979019652046922,168.8765640593443
520.0,279.9793280600995,279.97927351401154,279.9792955553817,279.97883383241503,0.1599995456631247,166.96654088061413
530.0,279.97913171865537,279.97907717492234,279.97909921547307,279.97863747401516,0.15966714161141102,166.96654088061413
540.0,279.97919521936865,279.97914067732705,279.9791627173131,279.9787009815046,0.15939606441497192,167.48891228271978
550.0,279.9794014561723,279.9793469158134,279.97936895521093,279.9789072383306,0.15931292793222737,167.48891228271978
560.0,279.97966213331694,279.9796075948378,279.97962963354007,279.979167940641,0.15924538956813902,166.5497281877838
570.0,279.9800711546734,279.9800166184354,279.98003865627396,279.9795770010533,0.1589432120340367,166.5497281877838
580.0,279.98069290190415,279.98063836868175,279.98066040531563,279.980198807465,0.1586971263504946,166.66500234170167
590.0,279.9814628624771,279.9814083333061,279.9814303682849,279.9809688415073,0.15852728295782742,166.66500234170167
600.0,279.9823304284126,279.98227590438665,279.98229793724647,279.9818364905371,0.15838917077762235,167.18033315491815
610.0,279.9832082476966,279.98315372981625,279.98317576013665,279.98271439442095,0.15841246751609578,167.18033315491815
620.0,279.984032435842,279.98397792479653,279.9839999522945,279.983538662561,0.15843153543514701,165.6741935227692
630.0,279.98498199542985,279.98492749178297,279.9849495162299,279.98448831399014,0.15805069111341072,165.6741935227692
640.0,279.98618304468425,279.98612854941945,279.98615057040723,279.9856894789226,0.15774069807550406,166.6872988029888
650.0,279.9874543377777,279.98739985208425,279.98742186911727,279.9869608948886,0.1577552885515788,166.6872988029888
660.0,279.98866242691315,279.9886079516576,279.98862996438504,279.9881691015003,0.1577673874911511,167.1877439091433
670.0,279.98975425290394,279.98969978856127,279.98972179679936,279.9892610344719,0.15790889655281373,167.1877439091433
680.0,279.9906936514956,279.9906391980807,279.9906612018417,279.9902005259287,0.15802404388063396,164.92876475767133
690.0,279.991767732747,279.9917132901594,279.99173528949984,279.9912747123686,0.15752326219882135,164.92876475767133
700.0,279.993180478741,279.9931260476163,279.9931480422728,279.99268759528627,0.15711575688019813,167.81167836341967
710.0,279.99451323952576,279.9944588207752,279.9944808103689,279.99402048621226,0.15754309788932183,167.81167836341967
720.0,279.9954650391474,279.99541063274626,279.995432617302,279.9949723806506,0.15789103249980366,165.2729222264776
730.0,279.99640597273066,279.9963515780847,279.9963735578676,279.9959134076057,0.15750584874474755,165.2729222264776
740.0,279.9976029135043,279.99754853060705,279.99757050562596,279.9971104654856,0.15719222936450114,166.48009508814349
750.0,279.99885082110296,279.9987964503652,279.99881842044766,279.9983584951967,0.15725500116962765,166.48009508814349
760.0,279.99999962203736,279.99994526364395,279.9999672287154,279.9995074091562,0.15730628443807276,161.74430004933504
770.0,280.0016111259197,280.0015567802675,280.0015787401609,280.0011190689262,0.15610220249807344,161.74430004933504
780.0,280.0040815200248,280.0040271893094,280.00404914308984,280.0035896997009,0.1551236734053103,175.74723724665378
790.0,280.0055749032502,280.00552058957265,280.00554253635613,280.0050832308553,0.15801211493301612,175.74723724665378
800.0,280.004804809966,280.0047505101704,280.00477245133976,280.0043130740082,0.160362737029844,170.81987741985168
810.0,280.00285343645623,280.0027991437605,280.0028210822299,280.00236152361293,0.16097920945276867,170.81987741985168
820.0,280.00051885573265,280.0004645632973,280.0004865019633,280.0000267268776,0.16148042981818983,189.18152234238778
830.0,279.9958329143103,279.9957786142203,279.99580055641457,279.9953403482009,0.1667278314558782,189.18152234238778
840.0,279.9874721345366,279.9874178122725,279.98743976413044,279.98697878282405,0.1710263260526952,145.44339829706678
850.0,279.9811509454729,279.9810965862009,279.9811185539261,279.9806569872456,0.1630088808105456,145.44339829706678
860.0,279.98107990673685,279.9810255115202,279.9810474944403,279.9805859218701,0.15644655605816124,172.643739994484
870.0,279.9828630414074,279.98280862193394,279.9828306148801,279.9823692092685,0.15826606749967548,172.643739994484
880.0,279.9831834054046,279.98312896952604,279.9831509690814,279.98268959448075,0.15975167662851328,155.62905741162692
890.0,279.9843211353081,279.9842666876871,279.98428869185267,279.9838274229439,0.15648232839523954,155.62905741162692
900.0,279.9879198778617,279.9878654271174,279.98788743222224,279.9874264967348,0.15382284811063934,160.35138980329793
910.0,279.9928732656281,279.9928188232367,279.9928408244283,279.99238034761527,0.1529085794685765,160.35138980329793
920.0,279.9983337625883,279.9982793393965,279.99830133214203,279.9978413604345,0.15216964575409575,168.70661860077956
930.0,280.0031610159197,280.0031066205146,280.00312860128656,280.00266907591674,0.15376668843666527,168.70661860077956
940.0,280.0065528331288,280.0064984691481,280.0065204365558,280.0060612241657,0.15506193839248505,171.91729702694275
950.0,280.00843521217837,280.00838087901695,280.0084028334738,280.0079437942197,0.15695635292569476,171.91729702694275
960.0,280.0087916244378,280.0087373177669,280.00875926124405,280.00830025378235,0.15849541774283457,168.6180341712275
970.0,280.00834272770106,280.00828844123043,280.0083103764903,280.0078513262449,0.1588784926677927,168.6180341712275
980.0,280.0076222224539,280.00756795021135,280.0075898798288,280.00713076189106,0.15918934946851318,169.72416136334294
990.0,280.0065687519791,280.00651448864465,280.0065364148796,280.0060771987019,0.15973348736355464,169.72416136334294
1000.0,280.00514654318084,280.0050922837141,280.00511420867946,280.0046548603454,0.16017673010795666,169.37266213023233
1010.0,280.0034878983156,280.00343363806405,280.00345556369,280.00299606152265,0.16044515670988646,169.37266213023233
1020.0,280.0016945833436,280.0016403182719,280.00166224621205,280.0012025779656,0.16066373743660142,163.81219085552374
1030.0,280.00044494395564,280.00039067121475,280.000412602609,279.99995281858975,0.15937767282837995,163.81219085552374
1040.0,280.0002212688882,280.000166988501,280.00018892325727,279.99972911863233,0.15832944483320302,170.56711758388178
1050.0,280.00002578749275,279.9999715010085,279.99999343840074,279.99953361609863,0.15925455175404432,170.56711758388178
1060.0,279.9991358953817,279.999081602779,279.99910354277864,279.9986436384467,0.16000893658386459,164.68900790968962
1070.0,279.99838502073334,279.99833072110283,279.9983526640689,279.99789269035637,0.15907560432058135,164.68900790968962
1080.0,279.99837361615005,279.99831931020856,279.9983412558039,279.9978812812503,0.1583146688461104,168.4784293497256
1090.0,279.99850464653537,279.99845033604754,279.9984722834955,279.9980123214308,0.15869302788590686,168.4784293497256
1100.0,279.9983422095581,279.99828789547496,279.9983098443643,279.99784986753895,0.15900168105299722,166.3544691045971
1110.0,279.9981962830563,279.99814196570316,279.9981639158977,279.99770392571526,0.1586937601416303,166.3544691045971
1120.0,279.99829056876064,279.9982362488286,279.9982582000347,279.99779821873,0.15844277355578787,166.54201764089143
1130.0,279.9985501582742,279.99849583679634,279.99851778857897,279.9980578314331,0.15828800499993942,166.54201764089143
1140.0,279.9989168145144,279.99886249260754,279.99888444449766,279.9984245213777,0.15816219683719254,167.0532439789868
1150.0,279.99930530828965,279.9992509869981,279.9992729385623,279.99881305146073,0.15819443057951638,167.0532439789868
1160.0,279.9996533183577,279.99959899843464,279.9996209493674,279.9991610944844,0.15822076046622055,167.82629672407853
1170.0,279.9998780589567,279.9998237408202,279.9998456909606,279.9993858568763,0.15844560145236639,167.82629672407853
1180.0,279.999922576299,279.9998682598588,279.99989020926245,279.99943037926164,0.15862863370534663,166.5061312083335
1190.0,279.9999781381975,279.99992382312786,279.9999457719446,279.9994859469921,0.1584300654596936,166.5061312083335
1200.0,280.00018264750906,280.00012833383573,280.0001502820623,279.9996904759604,0.15826826277475473,168.30183223911786
1210.0,280.0002950632865,280.00024075116204,280.00026269873916,279.9998029030315,0.15860924394426132,168.30183223911786
1220.0,280.0001435080128,280.00008919701975,280.00011114413263,279.9996513343624,0.15888700284247148,167.1501601329648
1230.0,279.9999197025286,279.99986539189103,279.99988733887415,279.999427508319,0.15880984476321855,167.1501601329648
1240.0,279.99976383802766,279.99970952721014,279.9997314742893,279.9992716292755,0.15874680184277537,167.08554892574296
1250.0,279.99966961781615,279.9996153065578,279.9996372538396,279.9991774000944,0.1586785130782349,167.08554892574296
1260.0,279.9996311078021,279.9995767960452,279.99959874354875,279.99913888624343,0.1586229496834047,167.0971307169321
1270.0,279.99963503540806,279.99958072322767,279.9996026709165,279.99914281398526,0.15858080309570535,167.0971307169321
1280.0,279.9996708149263,279.99961650246826,279.9996384502758,279.9991785966675,0.15854652555583787,167.06817579360848
1290.0,279.9997345078586,279.99968019530826,279.999702143154,279.99924229544695,0.1585110263172378,167.06817579360848
1300.0,279.9998225817412,279.9997682693052,279.99979021709913,279.999330377545,0.15848214758776133,167.74629682929196
1310.0,279.9998509710294,279.9997966588528,279.9998186065355,279.9993587696271,0.1586371235295386,167.74629682929196
1320.0,279.9997603565189,279.99970604445645,279.99972799209104,279.9992681468021,0.15876333823737626,166.95457523170117
1330.0,279.99966865315884,279.9996143409231,279.9996362886329,279.9991764348351,0.1586576354723023,166.95457523170117
1340.0,279.9996611334314,279.99960682094667,279.9996287687628,279.999168914265,0.15857146710159373,167.16085990453155
1350.0,279.9996956391623,279.9996413265329,279.99966327441024,279.9992034231145,0.1585556703392308,167.16085990453155
1360.0,279.9997406921196,279.99968637947643,279.9997083273577,279.9992484802366,0.15854287114994664,167.21177189740428
1370.0,279.99978777246616,279.999733459926,279.9997554077622,279.9992955650001,0.15854585990771072,167.21177189740428
