time,C1,C2,C3,Cmix,cO,Q_air
700.0,280.0000288762676,279.99997456694996,279.9999965134825,279.99953669286515,0.15858640047208075,167.23123538953405
710.0,280.00002887864207,279.9999745693241,279.9999965158566,279.9995366952396,0.15858640320274195,167.23123538953405
720.0,280.0000288788456,279.99997456952764,279.9999965160601,279.9995366954431,0.15858640542379449,167.23123053390236
730.0,280.00002887791425,279.9999745685961,279.99999651512854,279.9995366945115,0.15858640595141799,167.23123053390236
740.0,280.0000288766201,279.9999745673019,279.9999965138342,279.9995366932172,0.15858640638057395,167.23122575261647
750.0,280.0000288756044,279.9999745662861,279.99999651281837,279.9995366922013,0.15858640547029482,167.23122575261647
760.0,280.00002887532156,279.999974566003,279.9999965125354,279.9995366919183,0.15858640472989616,167.2312267512156
770.0,280.00002887549726,279.99997456617865,279.99999651271105,279.99953669209407,0.15858640439069538,167.2312267512156
780.0,280.00002887592336,279.9999745666048,279.99999651313715,279.99953669252017,0.15858640411479782,167.23122865532798
790.0,280.000028876322,279.99997456700333,279.9999965135358,279.9995366929188,0.15858640439191418,167.23122865532798
800.0,280.000028876494,279.9999745671751,279.9999965137076,279.9995366930907,0.15858640461731377,167.2312285983061
810.0,280.0000288764943,279.9999745671754,279.99999651370786,279.999536693091,0.15858640478562927,167.2312285983061
820.0,280.0000288763667,279.99997456704784,279.99999651358036,279.99953669296343,0.15858640492253287,167.23122789530817
830.0,280.0000288762215,279.99997456690255,279.99999651343495,279.9995366928181,0.1585864048487241,167.23122789530817
840.0,280.0000288761383,279.99997456681933,279.9999965133517,279.9995366927348,0.15858640478868993,167.2312278024029
850.0,280.00002887611464,279.9999745667957,279.9999965133282,279.9995366927112,0.1585864047153892,167.2312278024029
860.0,280.0000288761477,279.99997456682877,279.9999965133612,279.9995366927443,0.15858640465576826,167.2312280437558
870.0,280.000028876197,279.999974566878,279.99999651341045,279.9995366927935,0.158586404670844,167.2312280437558
880.0,280.00002887623265,279.99997456691364,279.99999651344615,279.9995366928292,0.1585864046831063,167.2312281166082
890.0,280.00002887624925,279.99997456693023,279.9999965134627,279.9995366928458,0.15858640471226876,167.2312281166082
900.0,280.000028876243,279.999974566924,279.99999651345644,279.99953669283957,0.15858640473598876,167.23122804053617
910.0,280.0000288762277,279.9999745669087,279.99999651344115,279.9995366928243,0.15858640473524535,167.23122804053617
920.0,280.00002887621355,279.9999745668946,279.99999651342705,279.9995366928101,0.15858640473464075,167.23122800133504
930.0,280.00002887620514,279.9999745668861,279.99999651341864,279.99953669280166,0.15858640472382377,167.23122800133504
940.0,280.0000288762051,279.9999745668861,279.9999965134187,279.9995366928017,0.15858640471502555,167.23122802304047
950.0,280.0000288762092,279.9999745668903,279.99999651342296,279.9995366928059,0.15858640471358632,167.23122802304047
960.0,280.0000288762144,279.99997456689545,279.9999965134281,279.99953669281103,0.15858640471241564,167.23122804070042
